,166
03NE004,WATER SURVEY OF CANADA (DOE) (CANADA)
03NE005,WATER SURVEY OF CANADA (DOE) (CANADA)
03NE006,WATER SURVEY OF CANADA (DOE) (CANADA)
03NE007,WATER SURVEY OF CANADA (DOE) (CANADA)
03NE009,WATER SURVEY OF CANADA (DOE) (CANADA)
03NE010,WATER SURVEY OF CANADA (DOE) (CANADA)
03NE011,WATER SURVEY OF CANADA (DOE) (CANADA)
03NE012,WATER SURVEY OF CANADA (DOE) (CANADA)
03NE013,WATER SURVEY OF CANADA (DOE) (CANADA)
03NF001,WATER SURVEY OF CANADA (DOE) (CANADA)
03NG001,WATER SURVEY OF CANADA (DOE) (CANADA)
03OA005,WATER SURVEY OF CANADA (DOE) (CANADA)
03OA007,WATER SURVEY OF CANADA (DOE) (CANADA)
03OA010,WATER SURVEY OF CANADA (DOE) (CANADA)
03OA012,WATER SURVEY OF CANADA (DOE) (CANADA)
03OA013,WATER SURVEY OF CANADA (DOE) (CANADA)
03OA015,WATER SURVEY OF CANADA (DOE) (CANADA)
03OA016,WATER SURVEY OF CANADA (DOE) (CANADA)
03OB004,WATER SURVEY OF CANADA (DOE) (CANADA)
03OB005,WATER SURVEY OF CANADA (DOE) (CANADA)
03OB006,WATER SURVEY OF CANADA (DOE) (CANADA)
03OB007,WATER SURVEY OF CANADA (DOE) (CANADA)
03OC003,WATER SURVEY OF CANADA (DOE) (CANADA)
03OC004,WATER SURVEY OF CANADA (DOE) (CANADA)
03OC005,WATER SURVEY OF CANADA (DOE) (CANADA)
03OD007,WATER SURVEY OF CANADA (DOE) (CANADA)
03OD008,WATER SURVEY OF CANADA (DOE) (CANADA)
03OD009,WATER SURVEY OF CANADA (DOE) (CANADA)
03OE001,WATER SURVEY OF CANADA (DOE) (CANADA)
03OE003,WATER SURVEY OF CANADA (DOE) (CANADA)
03OE010,WATER SURVEY OF CANADA (DOE) (CANADA)
03OE011,WATER SURVEY OF CANADA (DOE) (CANADA)
03OE013,WATER SURVEY OF CANADA (DOE) (CANADA)
03PB002,WATER SURVEY OF CANADA (DOE) (CANADA)
03QC001,WATER SURVEY OF CANADA (DOE) (CANADA)
03QC002,WATER SURVEY OF CANADA (DOE) (CANADA)
03QC003,WATER SURVEY OF CANADA (DOE) (CANADA)
04CA002,WATER SURVEY OF CANADA (DOE) (CANADA)
04CA003,WATER SURVEY OF CANADA (DOE) (CANADA)
04CA004,WATER SURVEY OF CANADA (DOE) (CANADA)
04CA005,WATER SURVEY OF CANADA (DOE) (CANADA)
04CB001,WATER SURVEY OF CANADA (DOE) (CANADA)
04CC001,WATER SURVEY OF CANADA (DOE) (CANADA)
04CD002,WATER SURVEY OF CANADA (DOE) (CANADA)
04CE002,WATER SURVEY OF CANADA (DOE) (CANADA)
04DA001,WATER SURVEY OF CANADA (DOE) (CANADA)
04DA002,WATER SURVEY OF CANADA (DOE) (CANADA)
04DB001,WATER SURVEY OF CANADA (DOE) (CANADA)
04DC001,WATER SURVEY OF CANADA (DOE) (CANADA)
04DC002,WATER SURVEY OF CANADA (DOE) (CANADA)
04EA001,WATER SURVEY OF CANADA (DOE) (CANADA)
04FA001,WATER SURVEY OF CANADA (DOE) (CANADA)
04FA002,WATER SURVEY OF CANADA (DOE) (CANADA)
04FA003,WATER SURVEY OF CANADA (DOE) (CANADA)
04FB001,WATER SURVEY OF CANADA (DOE) (CANADA)
04FC001,WATER SURVEY OF CANADA (DOE) (CANADA)
04GA002,WATER SURVEY OF CANADA (DOE) (CANADA)
04GA003,WATER SURVEY OF CANADA (DOE) (CANADA)
04GB004,WATER SURVEY OF CANADA (DOE) (CANADA)
04GB005,WATER SURVEY OF CANADA (DOE) (CANADA)
04GC002,WATER SURVEY OF CANADA (DOE) (CANADA)
04GD001,WATER SURVEY OF CANADA (DOE) (CANADA)
04GF001,WATER SURVEY OF CANADA (DOE) (CANADA)
04HA001,WATER SURVEY OF CANADA (DOE) (CANADA)
04JC002,WATER SURVEY OF CANADA (DOE) (CANADA)
04JD005,WATER SURVEY OF CANADA (DOE) (CANADA)
04JF001,WATER SURVEY OF CANADA (DOE) (CANADA)
04JG001,WATER SURVEY OF CANADA (DOE) (CANADA)
04KA001,WATER SURVEY OF CANADA (DOE) (CANADA)
04KA002,WATER SURVEY OF CANADA (DOE) (CANADA)
04LA002,WATER SURVEY OF CANADA (DOE) (CANADA)
04LA003,WATER SURVEY OF CANADA (DOE) (CANADA)
04LA004,WATER SURVEY OF CANADA (DOE) (CANADA)
04LA006,WATER SURVEY OF CANADA (DOE) (CANADA)
04LB002,WATER SURVEY OF CANADA (DOE) (CANADA)
04LC003,WATER SURVEY OF CANADA (DOE) (CANADA)
04LD001,WATER SURVEY OF CANADA (DOE) (CANADA)
04LE002,WATER SURVEY OF CANADA (DOE) (CANADA)
04LF001,WATER SURVEY OF CANADA (DOE) (CANADA)
04LG004,WATER SURVEY OF CANADA (DOE) (CANADA)
04LJ001,WATER SURVEY OF CANADA (DOE) (CANADA)
04LK001,WATER SURVEY OF CANADA (DOE) (CANADA)
04LM001,WATER SURVEY OF CANADA (DOE) (CANADA)
04MB004,WATER SURVEY OF CANADA (DOE) (CANADA)
04MD004,WATER SURVEY OF CANADA (DOE) (CANADA)
04ME003,WATER SURVEY OF CANADA (DOE) (CANADA)
04ME005,WATER SURVEY OF CANADA (DOE) (CANADA)
04MF001,WATER SURVEY OF CANADA (DOE) (CANADA)
05PA006,WATER SURVEY OF CANADA (DOE) (CANADA)
05PB014,WATER SURVEY OF CANADA (DOE) (CANADA)
05PB015,WATER SURVEY OF CANADA (DOE) (CANADA)
05PB018,WATER SURVEY OF CANADA (DOE) (CANADA)
05PC011,WATER SURVEY OF CANADA (DOE) (CANADA)
05PC022,WATER SURVEY OF CANADA (DOE) (CANADA)
05PC023,WATER SURVEY OF CANADA (DOE) (CANADA)
05PD026,WATER SURVEY OF CANADA (DOE) (CANADA)
05PE005,WATER SURVEY OF CANADA (DOE) (CANADA)
05PE006,WATER SURVEY OF CANADA (DOE) (CANADA)
05PE011,WATER SURVEY OF CANADA (DOE) (CANADA)
05PE020,WATER SURVEY OF CANADA (DOE) (CANADA)
05PE028,WATER SURVEY OF CANADA (DOE) (CANADA)
05PF051,WATER SURVEY OF CANADA (DOE) (CANADA)
05QA002,WATER SURVEY OF CANADA (DOE) (CANADA)
05QA004,WATER SURVEY OF CANADA (DOE) (CANADA)
05QC001,WATER SURVEY OF CANADA (DOE) (CANADA)
05QC003,WATER SURVEY OF CANADA (DOE) (CANADA)
05QD006,WATER SURVEY OF CANADA (DOE) (CANADA)
05QE008,WATER SURVEY OF CANADA (DOE) (CANADA)
05QE009,WATER SURVEY OF CANADA (DOE) (CANADA)
05QE012,WATER SURVEY OF CANADA (DOE) (CANADA)
05RC001,WATER SURVEY OF CANADA (DOE) (CANADA)
02OA040,WATER SURVEY OF CANADA (DOE) (CANADA)
02PD003,WATER SURVEY OF CANADA (DOE) (CANADA)
02LB001,WATER SURVEY OF CANADA (DOE) (CANADA)
02OA013,WATER SURVEY OF CANADA (DOE) (CANADA)
02LF016,MACLAREN-QUEBEC POWER COMPANY
02LF003,MACLAREN-QUEBEC POWER COMPANY
02WA002,QUEBEC HYDRO-ELECTRIC COMMISSION
03DB004,QUEBEC HYDRO-ELECTRIC COMMISSION
02JA003,QUEBEC HYDRO-ELECTRIC COMMISSION
02JA005,QUEBEC HYDRO-ELECTRIC COMMISSION
02JB005,QUEBEC HYDRO-ELECTRIC COMMISSION
02JB006,QUEBEC HYDRO-ELECTRIC COMMISSION
02JB008,QUEBEC HYDRO-ELECTRIC COMMISSION
02JB010,QUEBEC HYDRO-ELECTRIC COMMISSION
02JB021,QUEBEC HYDRO-ELECTRIC COMMISSION
02JB022,QUEBEC HYDRO-ELECTRIC COMMISSION
02JB023,QUEBEC HYDRO-ELECTRIC COMMISSION
02LG002,QUEBEC HYDRO-ELECTRIC COMMISSION
02LG003,QUEBEC HYDRO-ELECTRIC COMMISSION
02LG007,QUEBEC HYDRO-ELECTRIC COMMISSION
02LH009,QUEBEC HYDRO-ELECTRIC COMMISSION
02LH030,QUEBEC HYDRO-ELECTRIC COMMISSION
02MC010,QUEBEC HYDRO-ELECTRIC COMMISSION
02MC018,QUEBEC HYDRO-ELECTRIC COMMISSION
02MC021,QUEBEC HYDRO-ELECTRIC COMMISSION
02MC029,QUEBEC HYDRO-ELECTRIC COMMISSION
02NA001,QUEBEC HYDRO-ELECTRIC COMMISSION
02NA003,QUEBEC HYDRO-ELECTRIC COMMISSION
02NB001,QUEBEC HYDRO-ELECTRIC COMMISSION
02KC017,QUEBEC HYDRO-ELECTRIC COMMISSION
02LA019,QUEBEC HYDRO-ELECTRIC COMMISSION
02LB024,QUEBEC HYDRO-ELECTRIC COMMISSION
02NB002,QUEBEC HYDRO-ELECTRIC COMMISSION
02NB003,QUEBEC HYDRO-ELECTRIC COMMISSION
02NB004,QUEBEC HYDRO-ELECTRIC COMMISSION
02NB005,QUEBEC HYDRO-ELECTRIC COMMISSION
02NB006,QUEBEC HYDRO-ELECTRIC COMMISSION
02NC002,QUEBEC HYDRO-ELECTRIC COMMISSION
02NC003,QUEBEC HYDRO-ELECTRIC COMMISSION
02NE002,QUEBEC HYDRO-ELECTRIC COMMISSION
02NE009,QUEBEC HYDRO-ELECTRIC COMMISSION
02NF002,QUEBEC HYDRO-ELECTRIC COMMISSION
02NF005,QUEBEC HYDRO-ELECTRIC COMMISSION
02NG001,QUEBEC HYDRO-ELECTRIC COMMISSION
02NG005,QUEBEC HYDRO-ELECTRIC COMMISSION
02NG006,QUEBEC HYDRO-ELECTRIC COMMISSION
02OA072,QUEBEC HYDRO-ELECTRIC COMMISSION
02OB016,QUEBEC HYDRO-ELECTRIC COMMISSION
02OE006,QUEBEC HYDRO-ELECTRIC COMMISSION
02OE011,QUEBEC HYDRO-ELECTRIC COMMISSION
02OF002,QUEBEC HYDRO-ELECTRIC COMMISSION
02OF019,QUEBEC HYDRO-ELECTRIC COMMISSION
02PA003,QUEBEC HYDRO-ELECTRIC COMMISSION
02PB002,QUEBEC HYDRO-ELECTRIC COMMISSION
02PE001,QUEBEC HYDRO-ELECTRIC COMMISSION
02PE004,QUEBEC HYDRO-ELECTRIC COMMISSION
02PK008,QUEBEC HYDRO-ELECTRIC COMMISSION
02QA003,QUEBEC HYDRO-ELECTRIC COMMISSION
02QA004,QUEBEC HYDRO-ELECTRIC COMMISSION
02QA005,QUEBEC HYDRO-ELECTRIC COMMISSION
02RB003,QUEBEC HYDRO-ELECTRIC COMMISSION
02SB001,QUEBEC HYDRO-ELECTRIC COMMISSION
02SB002,QUEBEC HYDRO-ELECTRIC COMMISSION
02SB003,QUEBEC HYDRO-ELECTRIC COMMISSION
02SB004,QUEBEC HYDRO-ELECTRIC COMMISSION
02SB006,QUEBEC HYDRO-ELECTRIC COMMISSION
02TC003,QUEBEC HYDRO-ELECTRIC COMMISSION
02TC004,QUEBEC HYDRO-ELECTRIC COMMISSION
02TE002,QUEBEC HYDRO-ELECTRIC COMMISSION
02TE003,QUEBEC HYDRO-ELECTRIC COMMISSION
02WA001,QUEBEC HYDRO-ELECTRIC COMMISSION
02WC002,QUEBEC HYDRO-ELECTRIC COMMISSION
03DA002,QUEBEC HYDRO-ELECTRIC COMMISSION
03DC004,QUEBEC HYDRO-ELECTRIC COMMISSION
03DF002,QUEBEC HYDRO-ELECTRIC COMMISSION
03ED004,QUEBEC HYDRO-ELECTRIC COMMISSION
03FC003,QUEBEC HYDRO-ELECTRIC COMMISSION
01AF010,CITY OF EDMUNSTON
01AH004,NEW BRUNSWICK ELECTRIC POWER COMMISSION
01AJ012,NEW BRUNSWICK ELECTRIC POWER COMMISSION
01AK010,NEW BRUNSWICK ELECTRIC POWER COMMISSION
01AQ003,NEW BRUNSWICK ELECTRIC POWER COMMISSION
01AQ004,NEW BRUNSWICK ELECTRIC POWER COMMISSION
01BK003,NEW BRUNSWICK ELECTRIC POWER COMMISSION
02AB004,ONTARIO MINISTRY OF THE ENVIRONMENT
02AB010,ONTARIO MINISTRY OF THE ENVIRONMENT
02AB011,ONTARIO MINISTRY OF THE ENVIRONMENT
02AB012,ONTARIO MINISTRY OF THE ENVIRONMENT
02AB013,ONTARIO MINISTRY OF THE ENVIRONMENT
02AD008,ONTARIO MINISTRY OF THE ENVIRONMENT
02AD009,ONTARIO MINISTRY OF THE ENVIRONMENT
02CB001,ONTARIO MINISTRY OF THE ENVIRONMENT
02CB002,ONTARIO MINISTRY OF THE ENVIRONMENT
02CC007,ONTARIO MINISTRY OF THE ENVIRONMENT
02CC009,ONTARIO MINISTRY OF THE ENVIRONMENT
02CE103,ONTARIO MINISTRY OF THE ENVIRONMENT
02CF100,ONTARIO MINISTRY OF THE ENVIRONMENT
02DB006,ONTARIO MINISTRY OF THE ENVIRONMENT
02DC003,ONTARIO MINISTRY OF THE ENVIRONMENT
02DC007,ONTARIO MINISTRY OF THE ENVIRONMENT
02EB103,ONTARIO MINISTRY OF THE ENVIRONMENT
02EB104,ONTARIO MINISTRY OF THE ENVIRONMENT
02EB105,ONTARIO MINISTRY OF THE ENVIRONMENT
02EC103,ONTARIO MINISTRY OF THE ENVIRONMENT
02ED004,ONTARIO MINISTRY OF THE ENVIRONMENT
02JE012,ONTARIO MINISTRY OF THE ENVIRONMENT
02JE021,ONTARIO MINISTRY OF THE ENVIRONMENT
02GC035,ONTARIO MINISTRY OF THE ENVIRONMENT
02HC103,ONTARIO MINISTRY OF THE ENVIRONMENT
02HC104,ONTARIO MINISTRY OF THE ENVIRONMENT
02HC105,ONTARIO MINISTRY OF THE ENVIRONMENT
02HC106,ONTARIO MINISTRY OF THE ENVIRONMENT
02HC114,ONTARIO MINISTRY OF THE ENVIRONMENT
02HL101,ONTARIO MINISTRY OF THE ENVIRONMENT
02HL102,ONTARIO MINISTRY OF THE ENVIRONMENT
02HL103,ONTARIO MINISTRY OF THE ENVIRONMENT
02HL104,ONTARIO MINISTRY OF THE ENVIRONMENT
02JD010,ONTARIO MINISTRY OF THE ENVIRONMENT
02KA002,ONTARIO MINISTRY OF THE ENVIRONMENT
02KE005,ONTARIO MINISTRY OF THE ENVIRONMENT
02KF009,ONTARIO MINISTRY OF THE ENVIRONMENT
02LB101,ONTARIO MINISTRY OF THE ENVIRONMENT
04GA001,ONTARIO MINISTRY OF THE ENVIRONMENT
04GB001,ONTARIO MINISTRY OF THE ENVIRONMENT
04JD002,ONTARIO MINISTRY OF THE ENVIRONMENT
04JD003,ONTARIO MINISTRY OF THE ENVIRONMENT
04LG003,ONTARIO MINISTRY OF THE ENVIRONMENT
04ME002,ONTARIO MINISTRY OF THE ENVIRONMENT
04ME004,ONTARIO MINISTRY OF THE ENVIRONMENT
02AD002,ONTARIO POWER GENERATION
02AD006,ONTARIO POWER GENERATION
02CC002,ONTARIO POWER GENERATION
02CC003,ONTARIO POWER GENERATION
02CE003,ONTARIO POWER GENERATION
02CF001,ONTARIO POWER GENERATION
02CG001,ONTARIO POWER GENERATION
02DB001,ONTARIO POWER GENERATION
02DB002,ONTARIO POWER GENERATION
02DC001,ONTARIO POWER GENERATION
02DC008,ONTARIO POWER GENERATION
02DC009,ONTARIO POWER GENERATION
02DD001,ONTARIO POWER GENERATION
02EA001,ONTARIO POWER GENERATION
02EB009,ONTARIO POWER GENERATION
02EB010,ONTARIO POWER GENERATION
02EC001,ONTARIO POWER GENERATION
02ED001,ONTARIO POWER GENERATION
02FB004,ONTARIO POWER GENERATION
02FB005,ONTARIO POWER GENERATION
02FB006,ONTARIO POWER GENERATION
02FB008,ONTARIO POWER GENERATION
02FE001,ONTARIO POWER GENERATION
02FF001,ONTARIO POWER GENERATION
02GA002,ONTARIO POWER GENERATION
02GA004,ONTARIO POWER GENERATION
02GA007,ONTARIO POWER GENERATION
02GA008,ONTARIO POWER GENERATION
02GA009,ONTARIO POWER GENERATION
02GA011,ONTARIO POWER GENERATION
02GA012,ONTARIO POWER GENERATION
02JD011,ONTARIO POWER GENERATION
02JD012,ONTARIO POWER GENERATION
02JE008,ONTARIO POWER GENERATION
02GB002,ONTARIO POWER GENERATION
02GB003,ONTARIO POWER GENERATION
02GB004,ONTARIO POWER GENERATION
02GB005,ONTARIO POWER GENERATION
02HK802,ONTARIO POWER GENERATION
02JC001,ONTARIO POWER GENERATION
02JD008,ONTARIO POWER GENERATION
02KC001,ONTARIO POWER GENERATION
02KC002,ONTARIO POWER GENERATION
02KC003,ONTARIO POWER GENERATION
02KD007,ONTARIO POWER GENERATION
02KE003,ONTARIO POWER GENERATION
02KE004,ONTARIO POWER GENERATION
02KF002,ONTARIO POWER GENERATION
02KF003,ONTARIO POWER GENERATION
02LA001,ONTARIO POWER GENERATION
04MB003,ONTARIO POWER GENERATION
04MD001,ONTARIO POWER GENERATION
04MD002,ONTARIO POWER GENERATION
05PE010,ONTARIO POWER GENERATION
05QB006,ONTARIO POWER GENERATION
05QB007,ONTARIO POWER GENERATION
05QD001,ONTARIO POWER GENERATION
05QE005,ONTARIO POWER GENERATION
05QE006,ONTARIO POWER GENERATION
05QE007,ONTARIO POWER GENERATION
02BD002,GREAT LAKES POWER COMPANY LIMITED
02BE002,GREAT LAKES POWER COMPANY LIMITED
02CA001,INTERNATIONAL LAKE SUPERIOR BOARD OF CONTROL
02CE001,EDDY FOREST PRODUCTS LIMITED
02CE004,INTERNATIONAL NICKEL COMPANY OF CANADA LIMITED
02CF004,INTERNATIONAL NICKEL COMPANY OF CANADA LIMITED
02EC003,ORILLIA LIGHT AND POWER
02EC016,ORILLIA LIGHT AND POWER
02HA003,INTERNATIONAL NIAGARA COMMITTEE
02HA019,ST. LAWRENCE SEAWAY AUTHORITY
02JD005,GREAT NORTHERN POWER COMPANY
02MC002,INTERNATIONAL ST. LAWRENCE RIVER BOARD OF CONTROL
02KH002,PEMBROKE ELECTRIC LIGHT COMPANY
02OA024,ADM. DE LA VOIE MARITIME DU SAINT-LAURENT
02OB045,UNIVERSITE DE MONTREAL
02OE007,VILLE DE SHERBROOKE
02OE017,VILLE DE SHERBROOKE
02OE059,VILLE DE SHERBROOKE
02OE060,DOMINION TEXTILES COMPANY
02OJ003,TRANSPORT CANADA
02PC004,DOMTAR PULP AND PAPER COMPANY
02PD008,VILLE DE QUEBEC
02RA001,LA COMPAGNIE ALUMINIUM DU CANADA
02RB001,LA COMPAGNIE ALUMINIUM DU CANADA
02RC002,LA COMPAGNIE ALUMINIUM DU CANADA
02RC003,LA COMPAGNIE ALUMINIUM DU CANADA
02RC005,LA COMPAGNIE ALUMINIUM DU CANADA
02RC007,LA COMPAGNIE ALUMINIUM DU CANADA
02RH001,LA COMPAGNIE ALUMINIUM DU CANADA
02RH017,LA COMPAGNIE ALUMINIUM DU CANADA
02RH019,LA COMPAGNIE ALUMINIUM DU CANADA
02RH062,LA COMPAGNIE ALUMINIUM DU CANADA
02RG006,SAINT-RAYMOND PAPER COMPANY
02RH003,LA COMPAGNIE PRICE LIMITEE
02RH004,LA COMPAGNIE PRICE LIMITEE
02RH005,LA COMPAGNIE PRICE LIMITEE
02RH006,LA COMPAGNIE PRICE LIMITEE
02RH008,LA COMPAGNIE PRICE LIMITEE
02RH011,LA COMPAGNIE PRICE LIMITEE
02RH012,LA COMPAGNIE PRICE LIMITEE
02TB001,QUEBEC CARTIER MINING COMPANY
02TC001,QUEBEC NORTH SHORE PAPER COMPANY
02TC002,QUEBEC NORTH SHORE PAPER COMPANY
02TE001,QUEBEC NORTH SHORE PAPER COMPANY
02UB002,GULF POWER COMPANY
02YK001,DEER LAKE POWER COMPANY LTD.
02YL002,DEER LAKE POWER COMPANY LTD.
02YK006,NEWFOUNDLAND AND LABRADOR HYDRO
02ZE003,NEWFOUNDLAND AND LABRADOR HYDRO
03OA001,NEWFOUNDLAND AND LABRADOR HYDRO
03OC006,NEWFOUNDLAND AND LABRADOR HYDRO
03OD005,NEWFOUNDLAND AND LABRADOR HYDRO
03OD006,NEWFOUNDLAND AND LABRADOR HYDRO
02YO001,ABITIBI CONSOLIDATED
04LB001,ABITIBI CONSOLIDATED
04MC001,ABITIBI CONSOLIDATED
04MC002,ABITIBI CONSOLIDATED
04ME001,ABITIBI CONSOLIDATED
05PB009,ABITIBI CONSOLIDATED
05PC019,ABITIBI CONSOLIDATED
02YO003,NEWFOUNDLAND LIGHT AND POWER COMPANY LIMITED
02YO004,NEWFOUNDLAND LIGHT AND POWER COMPANY LIMITED
02ZM001,NEWFOUNDLAND LIGHT AND POWER COMPANY LIMITED
02ZM002,NEWFOUNDLAND LIGHT AND POWER COMPANY LIMITED
02ZM003,NEWFOUNDLAND LIGHT AND POWER COMPANY LIMITED
03OA004,CHURCHILL FALLS (LABRADOR) CORPORATION LIMITED
03OB003,CHURCHILL FALLS (LABRADOR) CORPORATION LIMITED
03OD004,CHURCHILL FALLS (LABRADOR) CORPORATION LIMITED
03OE002,CHURCHILL FALLS (LABRADOR) CORPORATION LIMITED
03OD002,TWIN FALLS POWER CORPORATION LIMITED
04LC001,SPRUCE FALLS POWER AND PAPER COMPANY
04LG001,SPRUCE FALLS POWER AND PAPER COMPANY
05PA012,UNITED STATES GEOLOGICAL SURVEY
05PC018,UNITED STATES GEOLOGICAL SURVEY
05PB019,ATOMIC ENERGY OF CANADA
05PB020,ATOMIC ENERGY OF CANADA
05PB021,ATOMIC ENERGY OF CANADA
05PB022,ATOMIC ENERGY OF CANADA
05PD014,FISHERIES AND OCEANS CANADA
05PD015,FISHERIES AND OCEANS CANADA
05PD017,FISHERIES AND OCEANS CANADA
05PD019,FISHERIES AND OCEANS CANADA
05PD022,FISHERIES AND OCEANS CANADA
05PD023,FISHERIES AND OCEANS CANADA
05PD024,FISHERIES AND OCEANS CANADA
05PD028,FISHERIES AND OCEANS CANADA
05PD031,FISHERIES AND OCEANS CANADA
05PD032,FISHERIES AND OCEANS CANADA
05QD008,FISHERIES AND OCEANS CANADA
05QD015,FISHERIES AND OCEANS CANADA
05QD017,FISHERIES AND OCEANS CANADA
05QD018,FISHERIES AND OCEANS CANADA
05QD019,FISHERIES AND OCEANS CANADA
05QD023,FISHERIES AND OCEANS CANADA
05QD024,FISHERIES AND OCEANS CANADA
05QD025,FISHERIES AND OCEANS CANADA
05QD003,PRIVATE
05QD016,AVENOR INC.
